__
# sent_id = Milin(1924)__1
# text = -N'eus forzh ! eme an ozac'h; gwelet a rankan hag ez eo gwir.
# text_fr = 'Qu'importe ! dit l'homme; Je dois voir si c'est vrai.'
# dialect = Léonard
# source =   Milin (1924)
1	-N'	-N'	-N'	_	_	_	_	_	Gloss=ne
# texttype = Références de corpus
1	N'	N'	%N%'	_	_	_	_	_	Gloss=ne
2	heller	gallout.IMP	modaux/verbe.IMP	_	_	_	_	_	Gloss=peut.on
3	ken	ken	complémenteur/adverbe	_	_	_	_	_	Gloss=plus
4	treiñ	treiñ	verbe	_	_	_	_	_	Gloss=traduire
5	ar	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
6	seurt	seurt	?	_	_	_	_	_	Gloss=sorte
7	traoù-mañ	traoù-DEM	pronom/nom-DEM	_	_	_	_	_	Gloss=choses-ici
8	e	e	préposition	_	_	_	_	_	Gloss=en
9	galleg	galleg	nom	_	_	_	_	_	Gloss=français
10	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = Berthou(1985:76)__1
# text = N'heller ken treiñ ar seurt traoù-mañ e galleg.
# text_fr = 'On ne peut plus traduire ces choses en français.'
# dialect = Trégorrois
# source = Berthou (1985)
# texttype = Références de corpus
1	N'	N'	N'	_	_	_	_	_	Gloss=ne
2	heller	gallout.IMP	modaux/verbe.IMP	_	_	_	_	_	Gloss=peut.on
3	ken	ken	?	_	_	_	_	_	Gloss=plus
4	treiñ	treiñ	verbe	_	_	_	_	_	Gloss=traduire
5	ar	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
6	seurt	seurt	?	_	_	_	_	_	Gloss=sorte
7	traoù-mañ	traoù-DEM	pronom/nom-DEM	_	_	_	_	_	Gloss=choses-là
8	e	e	préposition	_	_	_	_	_	Gloss=en
9	galleg	galleg	nom	_	_	_	_	_	Gloss=français
10	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = Gros(1970:29)__1
# text = N'on ket bet dalhet da gemer kig digand Jobig.
# text_fr = 'Je n'ai pas continué à prendre de la viande à Jobig.'
# dialect = Trégorrois
# source = Gros (1966)
1	N'	N'	N'	_	_	_	_	_	Gloss=ne
2	on	COP	COP	_	_	_	_	_	Gloss=suis
3	ket	ket	?	_	_	_	_	_	Gloss=pas
4	bet	bet	?	_	_	_	_	_	Gloss=été
5	dalhet	delc'her	?	_	_	_	_	_	Gloss=continué
6	da	da	préposition	_	_	_	_	_	Gloss=à
7	gemer	gemer	verbe	_	_	_	_	_	Gloss=prendre
8	kig	kig	nom	_	_	_	_	_	Gloss=viande
9	digand	digant	préposition	_	_	_	_	_	Gloss=à
10	Jobig	Jobig	nom_propre	_	_	_	_	_	Gloss=Jobig
11	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = Gros(1970:29)__1
# text = N'on ket bet dalhet da gemer kig digand Jobig.
# text_fr = 'Je n'ai pas continué à prendre de la viande à Jobig.'
# dialect = Trégorrois
# source = Gros (1966)
1	N'	N'	N%'	_	_	_	_	_	Gloss=ne
2	on	eo	copule/auxiliaire/verbe	_	_	_	_	_	Gloss=suis
3	ket	ket	?	_	_	_	_	_	Gloss=pas
4	bet	bet	?	_	_	_	_	_	Gloss=été
5	dalhet	derc'hel	?	_	_	_	_	_	Gloss=continué
6	da	da	préposition	_	_	_	_	_	Gloss=à
7	gemer	kemer	verbe	_	_	_	_	_	Gloss=prendre
8	kig	kig	nom	_	_	_	_	_	Gloss=viande
9	digand	digant	préposition	_	_	_	_	_	Gloss=à
10	Jobig	Jobig	nom_propre	_	_	_	_	_	Gloss=Jobig
11	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = Gros(1970b:'kroaz')__1
# text = N'on ket evit diluzia al lasou-mañ: sell penaoz az-peus kroaz-hualet anezo.
# text_fr = 'Je ne peux pas démêler ces lacets-ci, regarde comme tu les as embrouillés.'
# dialect = Trégorrois
# source = Gros (1970b)
# texttype = Dictionnaires
1	N'	N'	N'	_	_	_	_	_	Gloss=ne
2	on	on	?	_	_	_	_	_	Gloss=suis
3	ket	ket	?	_	_	_	_	_	Gloss=pas
4	evit	evit	complémenteur/préposition	_	_	_	_	_	Gloss=pour
5	diluzia	diluzia-diluzia-diluzia.luziañ	?-?-?.?	_	_	_	_	_	Gloss=di--,_dis--|dés.embrouiller
6	al	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
7	lasou-mañ:	las.-où_(PL)	nom.?	_	_	_	_	_	Gloss=lacet.s
8	sell	sell	verbe	_	_	_	_	_	Gloss=regarde
9	penaoz	penaos	complémenteur/adverbe/interrogatif	_	_	_	_	_	Gloss=comment
10	kroaz-hualet	kroaz-hualet-kroaz-hualet-hualañ.-et_(Adj)	?-?-verbe.?	_	_	_	_	_	Gloss=kroaz--|croix-entrav.é
11	anezo	a.pronom_incorporé	particule_verbale.pronom	_	_	_	_	_	Gloss=P.eux
12	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = Gros(1989:'bet')__1
# text = N'on ket kap da ganna ken gwenn ken hag e oan bet oh ober.
# text_fr = 'Je ne peux plus laver aussi blanc que je le faisais un temps fut.'
# dialect = Trégorrois
# source = Gros (1970b)
1	N'	N'	N'	_	_	_	_	_	Gloss=ne
2	on	eo	copule/auxiliaire/verbe	_	_	_	_	_	Gloss=suis
3	ket	ket	?	_	_	_	_	_	Gloss=pas
4	kap	kap	adjectif	_	_	_	_	_	Gloss=capable
5	da	da	préposition	_	_	_	_	_	Gloss=de
6	ganna	kannañ	verbe	_	_	_	_	_	Gloss=battre
7	ken	ken,_ker,_kel	complémenteur/adverbe	_	_	_	_	_	Gloss=tant
8	gwenn	gwenn	adjectif	_	_	_	_	_	Gloss=blanc
9	ken	ken	?	_	_	_	_	_	Gloss=plus
10	hag	ha(g)	?	_	_	_	_	_	Gloss=que
11	e	e	particule_verbale	_	_	_	_	_	Gloss=R
12	oan	eo	copule/auxiliaire/verbe	_	_	_	_	_	Gloss=étais
13	bet	bet	?	_	_	_	_	_	Gloss=été
14	oh	particule_o	?	_	_	_	_	_	Gloss=à
15	ober	ober	auxiliaire/verbe	_	_	_	_	_	Gloss=faire
16	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = Gros(1989:'gouzoud')__1
# text = N'oufe den kompren pegen fall eo an den-ze.
# text_fr = 'Personne ne peut comprendre combien cet homme est méchant.'
# dialect = Trégorrois
# source = Gros (1970b)
1	N'	N'	N'	_	_	_	_	_	Gloss=ne
2	oufe	gouzout	auxiliaire/verbe	_	_	_	_	_	Gloss=saurait
3	den	den	nom	_	_	_	_	_	Gloss=personne
4	kompren	kompren	verbe	_	_	_	_	_	Gloss=comprendre
5	pegen	pegen	complémenteur/interrogatif/exclamatif	_	_	_	_	_	Gloss=combien
6	fall	fall	adverbe/adjectif	_	_	_	_	_	Gloss=mauvais
7	eo	COP	COP	_	_	_	_	_	Gloss=est
8	an	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
9	den-ze	den-DEM	nom-DEM	_	_	_	_	_	Gloss=personne-ci
10	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = Gros(1984:319)__1
# text = N'ouzon ket da beleh ar foeltr ez eo bet eet.
# text_fr = 'Je ne sais où diable il est allé.'
# dialect = Trégorrois
# source = Gros (1974)
1	N'	N'	N'	_	_	_	_	_	Gloss=ne
2	ouzon	gouzout	auxiliaire/verbe	_	_	_	_	_	Gloss=sais
3	ket	ket	?	_	_	_	_	_	Gloss=pas
4	da	da	préposition	_	_	_	_	_	Gloss=à
5	beleh	beleh	pronom/interrogatif	_	_	_	_	_	Gloss=où
6	ar	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
7	foeltr	foeltr	pronom/interrogatif	_	_	_	_	_	Gloss=foudre
8	ez	ez	particule_verbale	_	_	_	_	_	Gloss=R|[[+C]]
9	eo	COP	COP	_	_	_	_	_	Gloss=est
10	bet	bet	?	_	_	_	_	_	Gloss=été
11	eet	mont.-et_(Adj)	verbe.?	_	_	_	_	_	Gloss=all.é
12	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = Konan(2017:64)__1
# text = Na ra ket darngofad mar kerez paneogwir zo boued frank.
# text_fr = 'Ne va pas te priver, parce qu'il y a largement de quoi.'
# dialect = Trégorrois
# location = Perros-Guirec
# source = Konan (2017)
# texttype = Ouvrages de recherche
1	Na	na(IMP!)		_	_	_	_	_	Gloss=ne!
2	ra	ober.-et_(Adj)	auxiliaire/verbe.?	_	_	_	_	_	Gloss=fa.it
3	ket	ket	?	_	_	_	_	_	Gloss=pas
4	darngofad	darngofad-darngofad.kof.-ad	?-?.nom.suffixe/nom	_	_	_	_	_	Gloss=darn--|petit.ventr.ée
5	mar	ma(r)	complémenteur	_	_	_	_	_	Gloss=si
6	kerez	karout	verbe	_	_	_	_	_	Gloss=aimes
7	paneogwir	peogwir	complémenteur	_	_	_	_	_	Gloss=puisque
8	zo	zo	copule/auxiliaire/verbe	_	_	_	_	_	Gloss=est
9	boued	boued	nom	_	_	_	_	_	Gloss=nourriture
10	frank	frank	adverbe/adjectif	_	_	_	_	_	Gloss=plein
11	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = Konan(2017:64)__3
# text = Na ra ket darngofad mar kerez paneogwir zo boued frank.
# text_fr = 'Ne va pas te priver, parce qu'il y a largement de quoi.'
# dialect = Trégorrois
# location = Perros-Guirec
# source = Konan (2017)
# texttype = Ouvrages de recherche
1	Na	IMP!	IMP!	_	_	_	_	_	Gloss=ne!
2	ra	ober.-et_(Adj)	auxiliaire/verbe.?	_	_	_	_	_	Gloss=fa.it
3	ket	ket	?	_	_	_	_	_	Gloss=pas
4	darngofad	#ad	suffixe/nom	_	_	_	_	_	Gloss=ée
5	mar	ma(r)	complémenteur	_	_	_	_	_	Gloss=si
6	kerez	karout	verbe	_	_	_	_	_	Gloss=aimes
7	paneogwir	peogwir	complémenteur	_	_	_	_	_	Gloss=puisque
8	zo	zo	copule/auxiliaire/verbe	_	_	_	_	_	Gloss=est
9	boued	boued	nom	_	_	_	_	_	Gloss=nourriture
10	frank	frank	adverbe/adjectif	_	_	_	_	_	Gloss=plein
11	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = Gros(1989:'abuzi')__1
# text = Ne dalv ket a boan lezel an traoù-mañ da abuzi an asïed.
# text_fr = 'Il ne faut pas laisser ces restes encombrer l'assiette.'
# dialect = Trégorrois
# source = Gros (1970b)
1	Ne	Ne	complémenteur	_	_	_	_	_	Gloss=ne
2	dalv	talvezout	verbe	_	_	_	_	_	Gloss=vaut
3	ket	ket	?	_	_	_	_	_	Gloss=pas
4	a	a	particule_verbale	_	_	_	_	_	Gloss=de
5	boan	poan	nom	_	_	_	_	_	Gloss=peine
6	an	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
7	traoù-mañ	traoù-DEM	pronom/nom-DEM	_	_	_	_	_	Gloss=choses-ci
8	da	da	préposition	_	_	_	_	_	Gloss=à
9	abuzi	abuziñ	verbe	_	_	_	_	_	Gloss=abuser
10	an	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le

__
# sent_id = Gros(1984:143)__1
# text = Ne dalv ket ar boan dit klask pemp troad d'ar maout.
# text_fr = 'Ce n'est pas la peine que tu cherches midi à quatorze heures.'
# dialect = Trégorrois
# source = Gros (1974)
1	Ne	Ne	complémenteur	_	_	_	_	_	Gloss=ne
2	dalv	talvezout	verbe	_	_	_	_	_	Gloss=vaut
3	ket	ket	?	_	_	_	_	_	Gloss=pas
4	ar	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
5	boan	poan	nom	_	_	_	_	_	Gloss=peine|1 target
6	dit	da.pronom_incorporé	préposition.pronom	_	_	_	_	_	Gloss=à.toi
7	klask	klask	verbe	_	_	_	_	_	Gloss=chercher
8	pemp	cardinal	quantifieur/adjectif	_	_	_	_	_	Gloss=cinq
9	troad	troad	nom	_	_	_	_	_	Gloss=patte
10	d'	da	préposition	_	_	_	_	_	Gloss=à
11	ar	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
12	maout	maout	nom	_	_	_	_	_	Gloss=bélier
13	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = Gros(1984:143)__1
# text = Ne dalv ket ar boan dit klask pemp troad d'ar maout.
# text_fr = 'Ce n'est pas la peine que tu cherches midi à quatorze heures.'
# dialect = Trégorrois
# source = Gros (1974)
1	Ne	Ne	complémenteur	_	_	_	_	_	Gloss=ne
2	dalv	talvezout	verbe	_	_	_	_	_	Gloss=vaut
3	ket	ket	?	_	_	_	_	_	Gloss=pas
4	ar	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
5	boan	poan	nom	_	_	_	_	_	Gloss=peine|1 target
6	dit	da.pronom_incorporé	préposition.pronom	_	_	_	_	_	Gloss=à.toi
7	klask	klask	verbe	_	_	_	_	_	Gloss=chercher
8	pemp	cardinal	quantifieur/adjectif	_	_	_	_	_	Gloss=cinq
9	troad	troad	nom	_	_	_	_	_	Gloss=patte
10	d'	da	préposition	_	_	_	_	_	Gloss=à
11	ar	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
12	maout	maout	nom	_	_	_	_	_	Gloss=bélier
13	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = Gros(1989:'kaoz')__1
# text = Ne dalvez mann ma haoz, peogwir n'on ket kap da lavared ervad.
# text_fr = 'Ma conversation ne vaut rien, puisque je ne peux pas dire correctement ce que je voulais dire.'
# dialect = Trégorrois
# source = Gros (1970b)
1	Ne	Ne	complémenteur	_	_	_	_	_	Gloss=ne
2	dalvez	talvezout	verbe	_	_	_	_	_	Gloss=vaut
3	mann	mann	quantifieur/indéfini	_	_	_	_	_	Gloss=zéro
4	ma	POSS	POSS	_	_	_	_	_	Gloss=mon
5	haoz	haoz	?	_	_	_	_	_	Gloss=conversation
6	,	,	PUNCT	_	_	_	_	_	Gloss=punct
7	peogwir	peogwir	complémenteur	_	_	_	_	_	Gloss=car
8	n'	n'	?	_	_	_	_	_	Gloss=ne
9	on	COP	COP	_	_	_	_	_	Gloss=suis
10	ket	ket	?	_	_	_	_	_	Gloss=pas
11	kap	kap_(Adj.)	adjectif	_	_	_	_	_	Gloss=capable
12	da	da	préposition	_	_	_	_	_	Gloss=de
13	lavared	lavarout	verbe	_	_	_	_	_	Gloss=dire
14	ervad	ervat	adverbe/particules de discour/adjectif	_	_	_	_	_	Gloss=bien
15	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = Blanchard(2016)__1
# text = Ne dalvfe ket a boan direunañ ar penoc'h an deiz war lerc'h.
# text_fr = 'Il ne faut pas attendre le lendemain pour raser le cochon.'
# dialect = Trégorrois
# source =   Blanchard (2016)
1	Ne	Ne	complémenteur	_	_	_	_	_	Gloss=ne
2	dalvfe	talvezout	verbe	_	_	_	_	_	Gloss=vaudrait
3	ket	ket	?	_	_	_	_	_	Gloss=pas
4	a	a	particule_verbale	_	_	_	_	_	Gloss=de
5	boan	boan	nom	_	_	_	_	_	Gloss=1
6	direunañ	direunañ-direunañ-direunañ.reun.-añ_(V)	?-?-?.nom.?	_	_	_	_	_	Gloss=di--,_dis--|dé.soy.er
7	ar	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
8	penoc'h	pemoc'h	?	_	_	_	_	_	Gloss=cochon
9	an	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
10	deiz	deiz	nom	_	_	_	_	_	Gloss=jour
11	war	war-lec'h	préposition	_	_	_	_	_	Gloss=après
12	lerc'h.	lerc'h.	?	_	_	_	_	_	Gloss=?

__
# sent_id = Gros(1984:361)__1
# text = Ne glevez ket an deodegez vil-ze ?
# text_fr = 'N'entends-tu pas cette sale médisante-là ?'
# dialect = Trégorrois
# source = Gros (1974)
1	Ne	Ne	complémenteur	_	_	_	_	_	Gloss=ne
2	glevez	klevout	verbe	_	_	_	_	_	Gloss=entends
3	ket	ket	?	_	_	_	_	_	Gloss=pas
4	an	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
5	deodegez	deodegez.deodegez.deodegez.deodegez.deodegez.deodegez	verbe.verbe.verbe.verbe.verbe.verbe	_	_	_	_	_	Gloss=langu.#eg,_#og_(N.A.)|eus#ez_(N.F.)|e
6	vil-ze	vil-DEM	adjectif-DEM	_	_	_	_	_	Gloss=vil-là
7	?	?	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = Schafer(1995:153)__2
# text = Ne gomz diwar mann.
# text_fr = 'Il parle de rien.'
# dialect = Trégorrois
# source = Schafer (1995)
# texttype = Ouvrages de recherche
1	Ne	Ne	complémenteur	_	_	_	_	_	Gloss=ne
2	gomz	komz	verbe	_	_	_	_	_	Gloss=parle
3	diwar	diwar	préposition	_	_	_	_	_	Gloss=de
4	mann	mann	quantifieur/indéfini	_	_	_	_	_	Gloss=zéro
5	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = Schafer(1995:153)__2
# text = Ne gomz diwar mann.
# text_fr = 'Il parle de rien.'
# dialect = Trégorrois
# source = Schafer (1995)
# texttype = Ouvrages de recherche
1	Ne	Ne	complémenteur	_	_	_	_	_	Gloss=ne
2	gomz	gomz	?	_	_	_	_	_	Gloss=parle
3	diwar	diwar	préposition	_	_	_	_	_	Gloss=de
4	mann	mann	quantifieur/indéfini	_	_	_	_	_	Gloss=zéro
5	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = Gros(1984:39)__1
# text = Ne oa ket deut e gig gantañ toud, da laras-añ !
# text_fr = 'Il y avait laissé des plumes, comme il disait.'
# dialect = Trégorrois
# source = Gros (1974)
1	Ne	Ne	complémenteur	_	_	_	_	_	Gloss=ne
2	oa	COP	COP	_	_	_	_	_	Gloss=était
3	ket	ket	?	_	_	_	_	_	Gloss=pas
4	deut	dont.-et_(Adj)	verbe.?	_	_	_	_	_	Gloss=ven.u
5	e	POSS	POSS	_	_	_	_	_	Gloss=son
6	gig	kig	nom	_	_	_	_	_	Gloss=viande
7	gantañ	gantañ.pronom_incorporé	préposition.pronom	_	_	_	_	_	Gloss=avec.lui
8	toud	tout	?	_	_	_	_	_	Gloss=tout
9	,	,	PUNCT	_	_	_	_	_	Gloss=punct
10	da	da-laras	préposition	_	_	_	_	_	Gloss=à_dit
11	laras-añ	laras-añ	?	_	_	_	_	_	Gloss=?
12	!	!	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = Gros(1984:39)__2
# text = Ne oa ket deut e gig gantañ toud, da laras-añ !
# text_fr = 'Il y avait laissé des plumes, comme il disait.'
# dialect = Trégorrois
# source = Gros (1974)
1	Ne	Ne	complémenteur	_	_	_	_	_	Gloss=ne
2	oa	eo	copule/auxiliaire/verbe	_	_	_	_	_	Gloss=était
3	ket	ket	?	_	_	_	_	_	Gloss=pas
4	deut	dont.-et_(Adj)	verbe.?	_	_	_	_	_	Gloss=ven.u
5	e	POSS	POSS	_	_	_	_	_	Gloss=son
6	gig	kig	nom	_	_	_	_	_	Gloss=viande
7	gantañ	gant.pronom_incorporé	préposition.pronom	_	_	_	_	_	Gloss=avec.lui
8	toud	tout	?	_	_	_	_	_	Gloss=tout
9	,	,	PUNCT	_	_	_	_	_	Gloss=punct
10	da	da-laras		_	_	_	_	_	Gloss=à_dit
11	laras-añ	laras-añ		_	_	_	_	_	Gloss=?
12	!	!	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = Gros(1984:175)__1
# text = Ne ran ket a van evid eur bikadenn : me n'on ket gwiridig.
# text_fr = 'Une piqûre ne me fait rien: je ne suis pas douillet.'
# dialect = Trégorrois
# source = Gros (1974)
1	Ne	Ne	complémenteur	_	_	_	_	_	Gloss=ne
2	ran	ober	auxiliaire/verbe	_	_	_	_	_	Gloss=fais
3	ket	ket	?	_	_	_	_	_	Gloss=pas
4	a	a	particule_verbale	_	_	_	_	_	Gloss=de
5	van	van	nom	_	_	_	_	_	Gloss=cas
6	evid	evit	complémenteur/préposition	_	_	_	_	_	Gloss=pour
7	eur	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=un
8	bikadenn	#adenn	finale/nom	_	_	_	_	_	Gloss=ure
9	:	pfi	pronom	_	_	_	_	_	Gloss=moi
10	me	me	?	_	_	_	_	_	Gloss=ne
11	n'	COP	COP	_	_	_	_	_	Gloss=suis
12	on	on	?	_	_	_	_	_	Gloss=?
13	ket	ket	?	_	_	_	_	_	Gloss=pas
14	gwiridig	gwiridig	adjectif	_	_	_	_	_	Gloss=douillet
15	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = Gros(1970b:'ober')__2
# text = Ne ri ken met ur berv d'ar meskl.
# text_fr = 'Tu feras qu'un coup de chaud aux moules.'
# dialect = Trégorrois
# source = Gros (1970b)
# texttype = Dictionnaires
1	Ne	Ne	complémenteur	_	_	_	_	_	Gloss=ne
2	ri	ober	auxiliaire/verbe	_	_	_	_	_	Gloss=feras
3	ken	ken	?	_	_	_	_	_	Gloss=plus
4	met	met	complémenteur/conjonction	_	_	_	_	_	Gloss=mais
5	ur	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=un
6	berv	berv	verbe	_	_	_	_	_	Gloss=bouill-
7	d'	da	préposition	_	_	_	_	_	Gloss=à
8	ar	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
9	meskl	meskl.noms_collectifs	nom.nom	_	_	_	_	_	Gloss=moule.s
10	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = Gros(1970b:'ober')__1
# text = Ne ri ken met ur berv d'ar meskl.
# text_fr = 'Tu ne donneras qu'un coup de chaud aux moules.'
# dialect = Trégorrois
# source = Gros (1970b)
# texttype = Dictionnaires
1	Ne	Ne	complémenteur	_	_	_	_	_	Gloss=ne
2	ri	ober	auxiliaire/verbe	_	_	_	_	_	Gloss=feras
3	ken	ken	?	_	_	_	_	_	Gloss=plus
4	met	met	complémenteur/conjonction	_	_	_	_	_	Gloss=mais
5	ur	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=un
6	berv	birviñ	verbe	_	_	_	_	_	Gloss=bouill-
7	d'	da	préposition	_	_	_	_	_	Gloss=à
8	ar	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
9	meskl	meskl.noms_collectifs	nom.nom	_	_	_	_	_	Gloss=moule.s
10	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = Schafer(1995:153)__1
# text = Ne sentont ouzh den (ebet).
# text_fr = 'Ils n'obéissent à personne (du tout).'
# dialect = Trégorrois
# source = Schafer (1995)
# texttype = Ouvrages de recherche
1	Ne	Ne		_	_	_	_	_	Gloss=ne
2	sentont	sentiñ	verbe	_	_	_	_	_	Gloss=obéissent
3	ouzh	ouzh	préposition	_	_	_	_	_	Gloss=à
4	den	den	nom	_	_	_	_	_	Gloss=personne
5	(ebet)	ebet	quantifieur/indéfini	_	_	_	_	_	Gloss=du_tout
6	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = Berthou(1985:78)__1
# text = Ne vezo nepred a-walc'h a-zivrec'h evit troc'hañ ha dastum an eost.
# text_fr = 'Jamais il n'y aura assez de bras pour faire la moisson.'
# dialect = Trégorrois
# source = Berthou (1985)
# texttype = Références de corpus
1	Ne	Ne	complémenteur	_	_	_	_	_	Gloss=ne
2	vezo	E	E	_	_	_	_	_	Gloss=sera
3	nepred	nep-X	adverbe	_	_	_	_	_	Gloss=jamais
4	a-walc'h	a-walc'h	?	_	_	_	_	_	Gloss=assez
5	a-zivrec'h	brec'h	préfixe	_	_	_	_	_	Gloss=bras
6	evit	evit	complémenteur/préposition	_	_	_	_	_	Gloss=pour
7	troc'hañ	troc'hañ	?	_	_	_	_	_	Gloss=couper
8	ha	&	complémenteur/conjonction	_	_	_	_	_	Gloss=et
9	dastum	dastum	verbe	_	_	_	_	_	Gloss=récolter
10	an	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
11	eost	eost	nom	_	_	_	_	_	Gloss=moisson
12	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = Berthou(1985:78)__1
# text = Ne vezo nepred a-walc'h a-zivrec'h evit troc'hañ ha dastum an eost.
# text_fr = 'Jamais il n'y aura assez de bras pour faire la moisson.'
# dialect = Trégorrois
# source = Berthou (1985)
# texttype = Références de corpus
1	Ne	Ne	complémenteur	_	_	_	_	_	Gloss=ne
2	vezo	E	E	_	_	_	_	_	Gloss=sera
3	nepred	nepred	adverbe	_	_	_	_	_	Gloss=jamais
4	a-walc'h	a-walc'h	?	_	_	_	_	_	Gloss=assez
5	a-zivrec'h	brec'h	?	_	_	_	_	_	Gloss=bras
6	evit	evit	complémenteur/préposition	_	_	_	_	_	Gloss=pour
7	troc'hañ	troc'hañ	?	_	_	_	_	_	Gloss=couper
8	ha	&	complémenteur/conjonction	_	_	_	_	_	Gloss=et
9	dastum	dastum	verbe	_	_	_	_	_	Gloss=récolter
10	an	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
11	eost	eost	nom	_	_	_	_	_	Gloss=moisson
12	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = Berthou(1985:78)__1
# text = Ne vezo nepred a-walc'h a-zivrec'h evit troc'hañ ha dastum an eost.
# text_fr = 'Jamais il n'y aura assez de bras pour faire la moisson.'
# dialect = Trégorrois
# source = Berthou (1985)
# texttype = Références de corpus
1	Ne	Ne	complémenteur	_	_	_	_	_	Gloss=ne
2	vezo	E	E	_	_	_	_	_	Gloss=sera
3	nepred	nepred	adverbe	_	_	_	_	_	Gloss=jamais
4	a-walc'h	a-walc'h	?	_	_	_	_	_	Gloss=assez
5	a-zivrec'h	brec'h	?	_	_	_	_	_	Gloss=bras
6	evit	evit	complémenteur/préposition	_	_	_	_	_	Gloss=pour
7	troc'hañ	troc'hañ	?	_	_	_	_	_	Gloss=couper
8	ha	&	complémenteur/conjonction	_	_	_	_	_	Gloss=et
9	dastum	dastum	verbe	_	_	_	_	_	Gloss=récolter
10	an	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
11	eost	eost	nom	_	_	_	_	_	Gloss=moisson
12	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = Gros(1984:162)__1
# text = Ne vo ket red luskellat ahanon fenoz.
# text_fr = 'Il ne sera pas nécessaire de me bercer ce soir.'
# dialect = Trégorrois
# source = Gros (1974)
1	Ne	Ne	complémenteur	_	_	_	_	_	Gloss=ne
2	vo	COP	COP	_	_	_	_	_	Gloss=sera
3	ket	ket	?	_	_	_	_	_	Gloss=pas
4	red	ret	modaux	_	_	_	_	_	Gloss=obligé
5	luskellat	luskellat	verbe	_	_	_	_	_	Gloss=bercer
6	ahanon	a.pronom_incorporé	particule_verbale.pronom	_	_	_	_	_	Gloss=P.moi
7	fenoz	fenoz	adverbe	_	_	_	_	_	Gloss=ce.soir
8	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = Gros(1984:162)__1
# text = Ne vo ket red luskellat ahanon fenoz.
# text_fr = 'Il ne sera pas nécessaire de me bercer ce soir.'
# dialect = Trégorrois
# source = Gros (1974)
1	Ne	Ne	complémenteur	_	_	_	_	_	Gloss=ne
2	vo	COP	COP	_	_	_	_	_	Gloss=sera
3	ket	ket	?	_	_	_	_	_	Gloss=pas
4	red	ret	modaux	_	_	_	_	_	Gloss=obligé
